# num_greedy 30
7 ; 594.0 ; [19.90010124 22.68126254  4.53933085 21.62899245 12.47364216 11.41091665]
8 ; 594.0 ; [19.90010124 22.68126254  4.53933085 21.62899245 12.47364216 11.41091665]
9 ; 594.0 ; [19.90010124 22.68126254  4.53933085 21.62899245 12.47364216 11.41091665]
10 ; 594.0 ; [19.90010124 22.68126254  4.53933085 21.62899245 12.47364216 11.41091665]
11 ; 594.0 ; [19.90010124 22.68126254  4.53933085 21.62899245 12.47364216 11.41091665]
12 ; 594.0 ; [19.90010124 22.68126254  4.53933085 21.62899245 12.47364216 11.41091665]
13 ; 594.0 ; [19.90010124 22.68126254  4.53933085 21.62899245 12.47364216 11.41091665]
14 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
15 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
16 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
17 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
18 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
19 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
20 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
21 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
22 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
23 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
24 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
25 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
26 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
27 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
28 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
29 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
30 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
31 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
32 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
33 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
34 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
35 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
36 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
37 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
38 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
39 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
40 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
41 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
42 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
43 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
44 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
45 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
46 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
47 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
48 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
49 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
50 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
